label	text_a
1	人民网约翰内斯堡1月8日电
1	如果你有一栋价值2000万兰特的豪宅，你就可以加盟南非的精英富豪俱乐部了。
1	【慧聪制药工业网】南非第三大制药公司西普拉·麦德普罗公司获得南非政府20亿兰特合约。公司将按照南非政府未来三年的抗艾滋病计划，提供抗逆转录病毒（ARV）药物。
1	截至今年12月20日，6000多批、2.75亿美元湛江木家具经检验检疫走出国门。其中，出口至南非的木家具共计308批、3301万美元，分别为去年同期的44倍、1375倍，增长幅度堪称惊人。
1	德班旅游业达到“金融风暴后最佳状态”
0	路透约翰内斯堡12月29日
1	【中国铝业网】理查兹煤炭港务集团（Richards
1	在2014中国“南非年”顺利闭幕、南非总统祖马访华开启2015南非“中国年”之际，南非旅游局将于2015年1月9日至11日在北京来福士广场举行“2014发•现•新南非品牌推广活动”，向广大中国消费者介绍南非各种丰富多彩的旅游体验，吸引更多的中国游客前往南非旅游。
1	Massmart销量增长，建材销售成主要推动力
1	1月8日，南非媒体报道称：中国投资840亿兰特的约堡“沐德坊”项目已经动工。
0	路透约翰内斯堡1月8日
1	南非消费者拿出“亡命徒精神”过圣诞，经济学家担忧“1月份他们该怎么办？！”
0	路透约翰内斯堡1月7日
1	　人民网约翰内斯堡1月7日电(刘畅)圣诞节结束后，并不是所有人都对圣诞老人的礼物感到满意，人们纷纷将收到的各种圣诞礼物放到网上进行出售。南非OLX网购公司发言人谭睿·康布里克(Tamryn
1	人民网约翰内斯堡1月7日电（刘畅）近日，南非燃料价格大幅下降，这为圣诞狂欢后，经济拮据的消费者提供了急需的帮助。93号无铅汽油零售价将下降1.27兰特/升，含硫柴油批发价格将下跌1.05兰特/升，液化石油汽（LPG）将下降2.10兰特/公斤。豪登省95号无铅汽油将降至11.24兰特/升，近高于2012年8月份价格0.2兰特。柴油价格将跌至10.28兰特/升，高于2012年8月价格0.3兰特。自2012年8月，93号无铅汽油再创新低。
1	人民网约翰内斯堡1月7日电
1	中国投资商成南非某酒企最大股东
1	【中国鞋网-国际动态】近年南非皮革行业的发展出现显著增长，就业从2013年至2014年增长了5%。另外据2013年的数据显示，皮革行业为南非贸易赤字减少贡献了14亿南非兰特。而其中鞋业制造年增长率为16.2%，鞋业出口量年增长18.3%，出口总值增长25%;鞋业进口则因国内消费和公共消费有意采取进口替代措施导致仅微增0.1%。
1	英国非洲部部长与南非科技部长近日签署了为期三年的《英国-南非牛顿基金谅解备忘录》，双方每年出资1.4亿兰特共同资助重点领域的科学研究与创新活动，以促进南非就业和经济增长。这些重点领域包括公共卫生、环境和粮食安全、科学与技术能力建设及SKA大数据研究。
1	南非Massmart
1	南非政府探讨家用太阳能发电补贴措施
1	国际能源署（IEA）报告显示，南非、赞比亚、博茨瓦纳和津巴布韦是非洲电力消费前四的国家，南部非洲凭借人年均用电500度位居非洲各地区首位。南非年均发电4万兆瓦，是非洲发电量最高的国家，刚果、埃塞俄比亚和莫桑比克是非洲最大电力净出口国，南非、尼日利亚及南部非洲其它国家是主要电力净进口国。报告指出，撒哈拉以南非洲地区目前拥有约4300万台电视（约四分之一的家庭）、1700万台冰箱（约十分之一的家庭）、4.5亿部手机（约二分之一人口），随着收入增长带来的更多电器消费，2040年之前，该地区居民用电需求年均增长将达到6%。
1	南非葡萄酒协会（WOSA）将面向美国市场推出为期一年的综合性宣传活动，包括开发市场关系、社媒和市场活动等。2015的活动以14年的From
0	12月24日，当地媒体报道称，在德班和约堡之间的输油管道，在德班郊外一个高档住宅群外面发生爆裂，20万升柴油泄漏。
1	周一，南非竞争委员会批准了本地电子商务零售商卡拉哈里（Kalahari）和买多多（takealot）的兼并案，但提出一定的条件，即裁员人数不得超过200人。
0	路透约翰内斯堡1月16日
1	中国电子行业企业家吴威廉（William
1	路透约翰内斯堡12月23日
1	需求增加将带动南非经济增长
0	宪法法院做出裁决：企业破产必须通知家政工人
1	原标题：南非在中国开展形象网络调研
0	路透约翰内斯堡1月6日
1	南中经贸观察1月5日讯
1	人民网约翰内斯堡1月16日电
1	南中经贸观察1月5日讯
1	近日，大量旅客进入开普敦，开普敦机场旅客人数急速上升。据机场统计，11月，开普敦机场旅客吞吐量已近40万人次，比去年同期上升约4%。
0	Northam铂矿罢工陷入僵局，工会决定持续非法罢工
1	在南非，医生绝对是稀缺资源之一。但是现在，也有180名社区服务医生等在家里，看看政府医院能不能为他们安排什么就业的位子。
1	华夏酒报：美国
1	自从2005年中国一家制造商开始生产电子烟以来，该行业的市场规模已接近30亿美元，在全球拥有约500个品牌。另据相关媒体报道，中国是电子烟的“鼻祖”，目前全球90%以上的电子烟和电子雾化液由中国生产并出口外销，主要销售市场为美国和欧盟。
0	南非统计局：南非生产者通货膨胀下降
1	1月15日，南非电力集团首席执行官马托纳在上任三个半月之后，终于承认自己的企业正处在麻烦当中，并为最近的一系列拉闸限电行为向全体南非人表示道歉。
1	国际货币基金组织(IMF)警告：巴克兰银行非洲集团、第一兰德、莱利银行、标准银行等南非银行追逐高速发展，在非洲快速扩张，可能提高金融部门的风险。
0	路透约翰内斯堡12月22日
1	国际公司地产服务与咨询公司T3
1	巴克莱银行周二在一份公告中表示，通过出售政府持有上市公司的直接股权以及工业开发公司持有的间接股权，南非政府可以筹集860亿兰特的资金。这些资金将用于支持南非电力公司Eskom。
1	南非卡吉索采购经理人指数（Kagiso
1	南非总统在12月17日的一份声明中表示，南非政府正在和多国开展供应商会议，寻求可能的核能合作伙伴。声明指出，这意味着南非政府在扩大其新建核能计划方面获得了“显著进展”。
1	南中经贸观察12月18日讯
1	"南非原驻华大使兰加：金砖国家开发银行已成为典范
0	HW
0	"受卢布牵连，兰特汇率跌至近6年来最低点
1	12月20日，华威雷德保安服务公司在南非约翰内斯堡正式成立。山东华威保安集团有限公司占49%的股权，南非雷德保安公司占51%。这是中国保安公司与国外同行首次在南非合作，开辟了中国企业进入南非新的投资领域，意义重大。
0	路透约翰内斯堡1月15日
1	原标题：南非政府促青年就业
1	南非政府宣布启动核能计划。由于南非电力公司发电能力有限，南非政府希望寻求替代的电力供应方式解决缺电问题，核能计划将增加960万千瓦发电量。目前，核能计划进入政府采购的前期准备阶段。
1	南非总统在12月17日的一份声明中表示，南非政府正在和多国开展供应商会议，寻求可能的核能合作伙伴。声明指出，这意味着南非政府在扩大其新建核能计划方面获得了“显著进展”。
0	路透约翰内斯堡12月19日
1	路透约翰尼斯堡12月18日
1	成本高见效慢
1	总部位于华盛顿的智库机构全球金融诚信组织（GFI）本周最新发布的一份报告显示，2012年全球发展中国家外流的非法资金达9910亿美元，比2011年上涨了近5%，创历史新高。其中，南非排名第十二位。
1	12月18日，南非统计局公布的数据显示，南非11月份的PPI指数为6.5%，比10月份的6.7%有所下降。
1	2015年“开门红”
1	南非能源部计划2015年1月7日将汽油价格每升下调1.03兰特。根据这一计划，豪登省汽油价格将下调至每升11.44兰特，为2012年8月以来的最低价。
1	因为非法酒类市场的存在，南非政府在2013财政年度中的消费税损失估计高达25亿兰特。
1	前，南非著名酒类公司KWV正在大量扩张，他们对南非的市场非常看好。
1	南中经贸观察12月16日讯
0	路透约翰内斯堡12月17日
1	人民网约翰内斯堡12月15日电
1	　根据国外市场研究机构Transparency透露，2014-2020年，南非电线电缆市场年复合增长率将达到12%。根据这一增率测算，预计到2020年，南非电线电缆市场收益约为8.345亿美元(约合人民币51亿元)。
1	12月16日，南非电力集团表示，由于三个发电站中的四个发电机组突然关闭，南非出现拉闸限电的可能性很高。
1	　志同道合谋发展
1	　昨日，南非电力公司(Eskom)旗下3个电站的4台发电机出现故障，尽管今日已恢复正常运作，但该公司表示依然不排除停电的可能性。
1	人民网约翰内斯堡12月15日电
1	因为南非兰特反弹影响了包括南非酿酒集团米勒公司在内的出口型公司营业额，12月15日，约堡证券交易所所有股指经历了连续三天下跌，到达两个月来的最低值。
0	路透约翰内斯堡12月15日
1	总统官邸国会村未受停电影响
1	迄今电灯泡已经问世一个多世纪了，南非近日却突然间陷入了黑暗当中。
1	目前，开普敦市政正打算对滨海地区进行重建，建设另一个新的滨水码头。
1	中国与南非——
1	遭“误伤”的非洲游
1	南非家佣处于社会最低层
1	南非环保部副总司长Beaumont表示，将对高污染高排放的企业设定排放总量控制目标，超出目标排放的部分将被征收碳税。下一步工作是制定排放控制目标。此前，财政部长表示碳税征收将再次推迟至2016年。
1	到11月18日为止，南非国税局的统计数据显示，有380万南非人申请退税。
1	新华网坎帕拉１０月２９日电（记者袁卿）非洲最大银行南非标准银行２９日在乌干达首都坎帕拉表示，该行开始提供人民币现钞自由兑换业务，成为乌干达首家进口人民币现钞的银行和首家提供人民币现钞自由兑换业务的银行。
1	根据南非国家汽车制造商协会（Naamsa）公布的数据，今年十月份南非新车销售同比增长4.7%，共计59262辆。十月份出口汽车达到32165辆的历史新高，同比增长33%。
1	Vodacom推出交通安全小游戏：开车时绝不要发短信
1	11月26日，南非移动通讯运营商Cell
1	南车向南非出口电力机车下线仪式
0	路透约翰内斯堡11月27日
1	　11月4日，南非税务局（SARS）公布了2013-2014财年税收统计数据。在该财年中，南非税务总局共征收税款9000亿兰特，较上一年增长10.6%，其中海关关税增长10.6%，个人所得税增长12.4%，企业所得税增长11.4%。个人享受减免的税收总计共263亿兰特，登记纳税人人数较两年前增加了两倍。
1	据德国之声报道，世界银行日前（10月28日）发表关于全球商务环境的报告《2015年营商环境报告》（«Doing
0	路透约翰内斯堡12月5日
1	　11月4日，南非副总统拉马福萨表示执行国家最低工资标准只是时间问题。全国经济发展和劳动力委员会已经同意在明年七月份之前就有关技术问题作出报告。执行该标准得到南非总工会以及非国大政府的支持。工会酝酿最低工资水平在4500-6000兰特。
0	路透约翰内斯堡11月7日
1	"路透约翰内斯堡10月30日
1	德勤公司表示，得益于增长的中产阶级和家庭消费支出，2019年非洲GDP较当前有望增长50%，达3.7万亿美元。埃塞俄比亚、乌干达和莫桑比克将是增长最快的市场。
1	11月6日，出席豪登省政府举行的高速公路收费社会影响评估听证会时，南非国家公路有限公司首席执行官纳泽尔.阿里表示，收费高速路上的车流量，仅占南非高速路车流总量的1%不到，“在南非司机的行驶总公里数中，发生在收费高速路上的里程不到1%。”
0	原标题：南非副总统转售公司股份方案基本成型
1	南非航空公司将取消部分亚洲航线
1	巴勒斯坦黑客“杀无赦”
1	路透11月6日
1	路透约翰内斯堡11月14日
1	南非最大的六家铂金企业将共同筹资在伦敦设立世界铂金投资委员会，在亚洲和美国设立办公室，鼓励金融机构、富豪和小额投资者对铂金行业的投资。尽管南非铂金业经历了长达五个月的罢工潮，但国际铂金价格仍处于低位，而回收成为了铂金供应的有力竞争来源。
1	近一段时间，南非的页岩气开采引来诸多争议。据了解，南非政府已经在卡鲁盆地划出了35个勘探区块，目前已经收到了国际油气公司的超过90份勘探申请。
1	11月6日公布的万事达全球旅游目的地指数显示，约堡仍是游客最多的非洲城市。
1	农场工人加薪后大批失业
1	两年前，豪登高速铁路乘客们就已得到营运公司的承诺：在80公里长的高速铁路线上，他们可以享受到高质量的通话效果和网络连接……
1	【环球科技综合报道】据英国路透社11月25日消息，南非传媒集团Naspers在25日发布上半年财报，受中国互联网业务和其他电子商务业务强劲收入的影响，公司上半年盈利增长22%。
1	路透约翰内斯堡12月12日
1	路透约翰内斯堡11月13日
0	MTN上周五向南非独立通讯管理局（ICASA）致信，反对Vodacom以70亿兰特收购Neotel的动议，认为这将造成垄断，破坏市场竞争。
1	　南非作为中国兵器工业集团北奔集团公司在非洲南部最大的市场，自首次出口以来，已累计销售千余台。此次经双方共同努力，公司再次成功出口南非60台整车，价值2400余万元人民币。
1	10月29日，南非电力集团Eskom再次要求民众节约用电，在每天的18-20点用电高峰时关闭热水器、游泳池水泵等“非必需电器”。
1	南非政府兴建产业园区助国内皮革制鞋业发展
0	1/2
0	12月11日，南非电力集团表示，未来几天内电力供应形势依旧紧张，但是出现拉闸限电的可能性不大。
0	　【环球网综合报道】
0	Vodacom公开泄漏客户资料
1	北京时间11月7日凌晨消息，评级机构穆迪周四发表声明，称考虑到不利的经济增长前景以及恶化中的投资环境，将南非这个非洲最发达经济体的政府债务评级从之前的Baa1降低至Baa2，同时将展望评价从负面调整至稳定。
1	不惧艰难贸易环境
0	"俄罗斯因乌克兰问题遭西方国家制裁
0	　
1	南非通过新矿产资源管理办法
0	人民网约翰内斯堡11月14日电
1	10月28日，南非财政部长内内在国会做报告时指出，自从2003年引入“塑料袋税”后，到今天为止，这一税费项目已为南非政府创造了11亿兰特的收入。
1	　
1	"IMF警告南非迫切需要解决阻碍经济增长的结构性问题
1	人民网约翰内斯堡12月4日电
1	人民网约翰内斯堡11月21日电（张洁娴）南非政府昨日发布消息称，贸工部已基本完成《特殊经济区条例》的编写，将于近期发布公告，面向公众征集建议。一旦条例被通过，政府将成立特殊经济区意见工作组。
0	路透约翰内斯堡11月6日
1	南非豪登省修改招标程序使招标过程更透明
0	近日，南非内政部长吉加巴成立工作组专门调查南非新签证政策对南非经济的影响。调查显示，新政策将使南非旅游业损失惨重，造成近10万人失业，收入减少约24亿兰特。
0	路透约翰内斯堡10月29日
1	路透约翰内斯堡12月11日
1	路透约翰内斯堡12月4日
1	11月20日，南非储备银行新任行长坎亚古表示，他们决定将利率维持在5.75%。
1	11月5日，南非主要反对党DA表示，国企部长布朗应当冻结电力集团高管层的薪水。
0	南非环境事务部长莫莱瓦近日宣布，南非政府不接受旨在禁止危险废物进入非洲的国际条约。
1	人民网约翰内斯堡10月29日电
1	人民网约翰内斯堡10月29日电
1	据最新的人口普查显示，目前南非人口为5200万左右。
1	房地产无泡沫风险
0	嘉盛集团：新兴市场外汇该抄底了吗？
1	"　智通财经11月13日讯：南非全国矿工工会(NUM)的一位发言人表示，南非全国矿工工会与金矿生产商西班伊(Sibanye)金矿公司签署协议，以缓解公司Cook4矿山的裁员需求，协议中包括自愿离职补偿金。
1	南非国家公路有限公司出席听证会：我们遭长期拖欠，南非会有大麻烦
0	团结工会指出，目前电力集团Eskom下属的几个电站储煤竖井的状态非常糟糕。对于人们的质疑，电力集团所做的就是采取“鸵鸟战术”，拒不承认。
0	路透约翰内斯堡11月5日
1	标准普尔的地区主管表示，将密切关注南非是否能够执行政府开支削减计划，进而决定是否再次下调该国主权信用评级。标准普尔目前对南非的评级是BBB-、前景稳定。
1	在12月3日发布的“透明国际”全球腐败指数中，南非在100个国家中排名44；在175个国家中，南非排名67。
1	排名
1	"乌克兰能源和煤炭业部长普洛丹先生称，南非共和国供给乌克兰的煤炭每吨为86美元。
1	海信电视和冰箱在非洲销售强劲
1	南非央行：将南非2014年GDP增速预期从1.5%下修至1.4%
1	经济不景气
1	南非禽类协会表示，目前南非已禁止从有禽流感疫情的国家进口禽类。
1	近日，南非贸工部副部长马西纳率领由59名南非商人组成的代表团访问了中国。他于10月28日表示，中国公司应当积极参与当地制造业的建设。
1	路透约翰内斯堡11月4日
1	路透约翰内斯堡11月20日
1	　　南非涂层钢板生产商向政府请求对主要来自印度和中国的低价钢材征税。他们认为，由于其他国家采取了保护措施，这些低价出口的钢材正转向出口至南非等非洲国家。南非两大钢材生产商要求南部非洲卷材涂装协会（Sacca）代表生产商游说政府，Sacca向南非国际贸易管理委员会提出对进口涂层钢板征收10%的关税。Sacca主席还表示，当地生产商还在考虑对中国提起反倾销申诉。
1	南非电力集团改口称：本周还可能拉闸限电
1	南非环境部最新发布的统计数据显示：2013年，世界各地的猎人们在南非共花费了10.72亿兰特，比2012年的8.11亿兰特增长了32%。
1	当地食客推出终身免费熏肉。
0	路透约翰内斯堡10月28日
0	路透约翰内斯堡11月3日
0	南非国家经济发展和劳工委员会（Nedlac）在审议“投资促进和保护法案（草案）”时取消了有关“征用”的条款，强调保护外国投资者的利益。另外专门的征用法案已由Nedlac和内阁通过，将对本国和外国投资者一视同仁。
1	南非邮局遭到罢工打击后缓慢恢复
1	南非地产类上市公司跑赢大市，地产公司大把赚钱，约翰内斯堡股交所的地产指数表现堪称明星，今年收益率高达23%。
1	如果你觉得上周末的停电时你见过的糟糕的，那么2008年你一定没有在南非。
1	人民网约翰内斯堡11月20日电
1	人民网约翰内斯堡10月28日电
1	路透约翰内斯堡11月13日
1	南非啤酒公司、可口可乐南非公司和Gutsche家族投资集团宣布整合各自旗下的东南非灌装企业，按照57%、11.3%和31.7%的比例合资成立饮料灌装集团，总部设在南非。预计业务覆盖非洲12个新兴市场，收入达29亿美元。
1	据一项调查显示，2014/15年度南非玉米播种面积可能同比降低7.8%，因为降雨匮乏。
1	据最新公布数据显示，南非10月贸易赤字突增至213亿兰特。南非9月贸易赤字为30.5亿兰特。南非储备银行发出警告，由于持续出现经常账户和财政赤字，且南非经济疲软，国家决策将更加困难。
1	"广西有色集团南非锰矿项目新选矿生产线现场。
1	南非工商联合会11月12日公布的数据显示：9月份，南非的零售增长2.3%。这一数据低于市场的预期，但却高于8月份的2%。
1	最新公布的万事达卡数码指数显示，南非的数码经济是非洲最发达的，也是在全球成长速度最快的。
1	FX168讯
1	为解决国家财政难题，南非财政部长宣布明年可能加税。税务专家认为，最有可能提高的税种为增值税：南非现行增值税率为14%，而中国为17%、俄罗斯为18%，经济困难的葡萄牙、爱尔兰和希腊则高达23%，因此对比之下仍有上调空间。普华永道税务部门表示，如不计算各项社会福利税，南非税收占GDP的26.5%（2014-2015），位列全球前十。
1	10月27日，南非萨索集团表示，他们将在美国路易斯安那投资81亿美元，扩建一个以天然气为原料，生产石化产品的厂房。这将是南非公司在海外进行的规模最大的投资。
1	路透约翰内斯堡11月12日
1	"人民网约翰内斯堡11月12日电
0	11月2日，南非电力集团Eskom首席执行官马托纳表示，由于Majuba发电站储煤竖井塌方，由此造成的拉闸限电可能会持续一周左右时间。
1	2015年，俄罗斯将和南非联合行动，邀请铂金生产商和主要用户进行协商，解决目前铂金市场价格低迷的问题。
1	路透约翰内斯堡12月10日
1	南非新增劳动力仅有2.5%成功就业
1	南非总统祖马今起访华
1	最近公布的Ask
1	人民网约翰内斯堡11月11日电
0	高利贷主收取60%利息，农场工人薪水扣尽无奈之下告上法庭
1	南非电力集团Eskom于11月2日表示，为了避免南非出现全国性跳闸，他们近日采取了拉闸限电方式。
1	全球矿业巨头英美公司首席执行官库提法尼12月9日表示，公司将进行大范围的重组，将在各个部门共裁员六万人。
1	南非财团投资两亿兰特扩大鲍鱼养殖场
1	路透约翰内斯堡12月3日
1	福利来了！
1	人民网约翰内斯堡11月12日电（张洁娴）日前，中国与南非签署核电合作框架协议，有望与法国、俄罗斯等国一同竞争，进军千亿核电市场。然而就在南非核电建设备受关注之时，该国商界组织却向政府呼吁：推迟“耗资巨大且极具风险”的核能建设计划，转而把更多精力放在当前迫在眉睫的电力供应问题上，认为后者对经济造成负面影响，且亟待解决。
1	电力集团Eskom表示，由于在Majuba发电站的一个储煤仓库损坏，发电能力受到严重影响，他们已经从11月2日开始实行全国限电计划。
1	南非全国汽车制造商协会（Naamsa）的季度报告显示，今年7-9月南非汽车产能利用率上升明显，从第二季度的52.6%提高至73.1%，基本回到正常水平。今年7月之前的大罢工曾迫使汽车生产商减产甚至停产。Naamsa期望今年南非汽车出口总量达到281400辆，在明年达到350000辆。
1	10月22日，国际评级机构惠誉的中东非洲地区主权评级主管福克斯表示，南非应该通过抓紧实施《国家发展规划》（NDP）来解决根深蒂固的结构性问题，从而避免再一次主权信用评级的下调。同时，南非必须刺激经济增长、降低经常账户赤字水平。
1	10月22日，南非财政部长耐内进行中期预算报告陈述，将2014年南非GDP增速预期从此前的2.4%调低至1.4%，并表示在2017年才能回到3%。耐内表示，南非需要保持5%的经济增速来解决就业和贫困问题，以及改善社会和经济秩序。
1	近日，据全球著名市场研究公司捷孚凯（GFK）调查显示，海信冰箱在南非市场的销售量位列第二位。对此南非科技网站gadget进行了专门的报道。
1	伊库莱尼市政：使用网络
1	如同之前专家预计的，汽油价格将从11月5日（下周三）开始大幅度下跌。
1	人民网珠海11月12日电
1	12月9日，南非外交部长马沙巴内表示，中国政府将增加针对南非的短期技能培训项目，帮助南非弥补其技术领域的人力资源缺口。
1	"劳工部部长Mildred
0	合理合法地开除当地员工
1	根据南非统计局发布数据，九月份南非通胀增速为5.9%，是今年四月以来首次回落到3%-6%的目标区间。由于油脂、面包、谷物和肉类价格下降，食品价格通胀由前一月的9.5%放缓至8.7%。
1	"12月2日，南非汽车制造商协会提供的数据显示，11月份南非新车销量比去年同期下降了2.5%。
1	南中经贸观察11月25日讯
1	南非电信公司推出新业务：每月599兰特
1	Vodacom承认技术漏洞，坚决否认出卖客户信息
1	12月9日，中非合作论坛第十届高官会议在南非比勒陀利亚开幕。中国外交部副部长张明出席并致词。本报记者
0	荷兰皇家壳牌集团表示，因南非相关政策的不确定性，决定把在南非西北海岸的石油勘探计划推迟两年。
1	人民网约翰内斯堡12月2日电
0	路透约翰内斯堡12月2日
1	路透约翰内斯堡10月27日
0	80%小企业成立一年不到关门，部长声称将全力打击「进口廉价劣质产品」
0	路透约翰内斯堡12月9日
1	受国债牵连
1	原标题：南非Meetings
1	南非电力公司
1	10月25日，劳工部长奥利凡德表示，南非很有可能调高失业救济金的数额。
1	全球组件制造商天合光能(Trina
0	路透约翰内斯堡10月31日
1	华为今日宣布其非洲首个T-SDN（光传送SDN）创新项目获得了2014年南非电信展（Africa
1	11月11日，标准普尔公司将南非电力集团Eskom的信用等级评价维持在BBB的水平。但他们也认为，南非政府对这家企业进行经济援助，同时会带来风险。
1	业内调研报告显示，因南非港口收费高、延误多，非洲多国正尽量绕道而行。南非德班港货柜收费比国际平均水平高出874%，完成相关退税后仍高出721%。世界银行表示，降低港口费用有助于提高竞争力、扶持中小外贸企业发展。
1	12月1日，南非客运铁路集团在开普敦市为一台新型大功率柴油火车头揭牌。他们表示，这种AFRO
1	推广金工领域薪资协议成争议
1	数据显示南非人汽油费用在收入中占比最高
1	于盟（北京）
1	目前低迷的经济状态似乎并没有影响南非人的胃口。恰恰相反，大家倒是有种“越低迷越能吃”的架式。12月8日，南非统计局公布的数据显示，10月份，南非人在购买食品和饮料方面的开支达到了39.5亿兰特。
1	世界最大锌矿公司之一的印度Vedanta资源公司，将在南非北开普省投资7.82亿美元开发锌矿项目，预计年产25万吨。
1	10月24日，贸工部长戴维斯在给国会书面答复中指出，南非博彩管理理事会董事会在停职前，曾经大肆挥霍公款。三年中，仅仅是公费旅游就花掉了410万兰特。其中，他们曾经在美国著名赌城呆了三个月。
1	在西开普省召开的“有关国内最低工资标准的公众听证会”后，南非的劳动法规再一次被社会各界聚焦在闪光灯下。
1	　FX168讯
0	人民网约翰内斯堡10月31日电
0	路透约翰内斯堡12月1日
1	人民网约翰内斯堡11月11日电
1	南非和俄罗斯计划在明年下半年联合召集铂族金属企业，共同研讨如何应对价格下降的挑战。可能采取的手段包括刺激市场需求，改良技术以及研发铂族金属新用途等。南非与俄罗斯拥有全世界铂族金属储量的80%。
1	南非免费住房制度剧烈变动，40岁以下将永远丧失免费住房权力
1	南非电信公司最近表示，他们也反对Vodacom收购网络供应商Neotel的行为，认为这种做法会损害市场竞争。
1	【财新网】（记者
1	路透约翰内斯堡11月19日
1	路透约翰内斯堡10月24日
1	人民网约翰内斯堡10月24日电
1	南非电力集团
1	原标题：南非外长称
1	妇女能顶半边天
1	人民网约翰内斯堡10月30日电
1	"10月24日，苹果iPhone
1	南非电力集团开新闻发布会
1	最近，南非财政部长有关“增收节支”的中期预算报告，让人担忧南非政府会不会裁员。但是，10月23日，在国会财政委员会陈述时，南非财政部长表示，自己所能做的，只是冻结政府的职员薪水支出，而没有权限对之削减。
0	路透约翰内斯堡11月11日
1	南非10月衣鞋类通膨指数108.9年通膨率5.8%
0	豪登省警方证实，10月23日早晨，在约堡南部博艾森斯（Booysens）地区一个超市里，六名歹徒当众炸开一部提款机实施抢劫。
1	南非电力集团支付大量合同工费用换来一场空
1	路透约翰内斯堡11月18日
1	10月20日，国际货币基金组织（IMF）表示，预计今年非洲大陆的经济增速为5%，与去年持平，主要推动力为基础设施投资、服务业和农业生产。
1	　在为期两天的豪登省贸易投资研讨会上，来自亚洲和中东各国的外交官纷纷向豪登省长提醒，南非新移民法中收紧签证的有关政策措施将有损对南非的投资，与南非政府期望吸引外国投资的愿望背道而驰。
0	南非交通部宣布，对现行公路电子收费法规进行修改，其中一项重要修改内容是外国人在南非也需遵守公路电子收费法规并支付电子通行费。此次修改意味着，即使在南非驾驶境外注册车辆，也需支付电子通行费。
1	增强政府项目公信力
1	12月3日，南非能源部长蒂娜称，将推动核能计划。当前，南非能源部已经制订了最新综合资源规划（IRP）草案，该草案正在等待内阁批准。
1	南非贸易和工业部副部长马西纳（Mzwandile
1	根据南非统计局发布的数据，2013年南非入境游人数为1510万人次，较上一年增长140万人次，在经济前景疲弱的背景下，旅游业表现超出预期。南非入境游人群中有71.9%来自非洲大陆。南非本地人国内游的比例也很高，其中64.3%选择公路出行。今年前三季度表现依旧良好，旅游住宿业收入同比增长8.3%。
1	圣诞将至
1	南非统计局10月30日公布的数据显示，在今年二、三两季度，南非全国新增就业机会22000个。
1	最近，莫桑比克的一个37亿兰特的港口建设项目泡汤了，南非的蓝筹股公司Esor
0	"路透约翰内斯堡12月8日
0	南非内阁近日批准成立了黑人经济赋权（BEE）运输行业分委会，穆迪是监督和评估在该行业的BEE执行情况。内阁任命了16人的分委会委员。
1	路透约翰内斯堡11月17日
1	南非储备银行11月28日提供的数据显示，10月份南非私营领域的信贷需求比去年同期增长9.06%，高于9月份的8.74%。
0	据南非媒体报道，南非私人保安行业年产值约500亿兰特，雇佣人数约200万，各类公司数量约1.2万家。
1	因受到贸易赤字的影响，南非兰特汇率12月8日下跌到六年来的新低。
1	最近在西开普省地区新建成的一家风力发电设备制造厂，将有助于加强南非的制造业基础，提供急需的就业机会，并刺激当地经济的增长。
0	11月18日，Woolworths的股东以及总工会向公司理事会发出了措辞严厉的信函；并表示，目前针对该连锁超市日益严重的抵制情绪令人非常担忧。
1	10月16日，南非贸工部长戴维斯表示，欧盟以南非柑橘黑斑病为由持续威胁禁止其进口至欧盟市场，南非正就此向世贸组织提出申诉。南非也因此成为第一个在世贸争端解决机制中与欧盟对抗的非洲国家。欧盟曾在2013年底至2014年5月间对南非产柑橘实行临时禁运，但解禁后实行更加严格的检疫措施，并威胁若再发现黑斑病柑橘，将实行永久性的禁止进口措施。
1	南非消费者以一种前所未有的方式迎接了“黑色星期五”，则似乎意味着在美国广泛流传的这一概念正深入南非社会。
1	在12月3日举行的SuperReturn非洲私募股权与创业投资大会上，高盛投资银行部总经理科尔曼称，南非应学习中国模式进行融资。30年来，中国政府通过上市国有企业，融资近1200亿美元，而政府仍保持对国有企业的控股。
0	根据南非统计局发布的数据，今年1-8月南非新建楼房规划量同比增长1.9%，总值9.18亿兰特，其中住宅楼房同比增长8.5%。1-8月期间实际完工楼房同比下降13.9%，总值43亿兰特。
1	南中经贸观察11月6日讯
1	南非最大单一家具品牌公司Lewis申请收购Ellerine家具公司的60多家门店，近日已获得南非竞争委员会批准。Lewis的CEO认为，南非家具市场竞争激烈，面临洗牌。非洲银行旗下的Ellerine公司是原先的行业先锋，由于严重债务问题不得不进入商业救赎，出售旗下六个品牌。
1	路透约翰内斯堡11月10日
0	南非旅游业协会委托第三方机构做出的调研报告显示，南非新移民法的签证新规导致旅游业10万人失业，并造成高达24亿兰特的经济损失。但内政部长表示新政不会因此撤销。报告显示，因被要求面签，仅中国的游客数量就下降70%。
1	南非进入三级拉闸限电紧急状态
0	北京时间11月28日上午消息，据彭博社援引内部文件显示，全球制药巨头英国葛兰素史克（GSK）南非分公司一位被解雇的高管投诉称，该公司在南非涉嫌种族歧视。
1	人民网约翰内斯堡10月23日电
1	约翰内斯堡到访游客居非洲各大城市首位
1	11月7日，中国河北中铂铂业公司与加拿大(南非)东部铂业公司（Eastern
1	"东，西，北开普三省联合执法
